Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-12-14 19:00:00+00:00,Moscow,241.0,30.5,27.1,39.0,15.5,17.5,Industrial
2024-12-14 20:00:00+00:00,Moscow,226.0,25.3,22.6,44.0,13.9,15.9,Industrial
2024-12-14 21:00:00+00:00,Moscow,211.0,19.0,19.8,55.0,12.8,14.7,Industrial
2024-12-14 22:00:00+00:00,Moscow,202.0,17.4,17.7,59.0,11.8,13.7,Industrial
2024-12-14 23:00:00+00:00,Moscow,198.0,16.7,17.0,60.0,11.5,13.4,Industrial
2024-12-15 00:00:00+00:00,Moscow,195.0,16.5,19.0,60.0,11.7,14.4,Industrial
2024-12-15 01:00:00+00:00,Moscow,193.0,16.5,19.9,59.0,12.3,16.3,Industrial
2024-12-15 02:00:00+00:00,Moscow,200.0,17.7,22.2,56.0,13.4,17.2,Industrial
2024-12-15 03:00:00+00:00,Moscow,205.0,21.8,26.1,54.0,14.1,18.9,Industrial
2024-12-15 04:00:00+00:00,Moscow,221.0,27.3,28.2,50.0,16.0,20.1,Industrial
2024-12-15 05:00:00+00:00,Moscow,262.0,31.6,29.8,44.0,16.8,22.2,Industrial
2024-12-15 06:00:00+00:00,Moscow,271.0,31.6,30.7,41.0,17.9,23.4,Industrial
2024-12-15 07:00:00+00:00,Moscow,272.0,31.3,31.6,39.0,19.1,24.9,Industrial
2024-12-15 08:00:00+00:00,Moscow,281.0,29.8,32.1,38.0,20.0,25.4,Industrial
2024-12-15 09:00:00+00:00,Moscow,293.0,29.7,30.7,38.0,20.2,24.9,Industrial
2024-12-15 10:00:00+00:00,Moscow,309.0,28.9,29.8,38.0,21.1,24.8,Industrial
2024-12-15 11:00:00+00:00,Moscow,329.0,29.6,30.0,36.0,21.6,25.5,Industrial
2024-12-15 12:00:00+00:00,Moscow,347.0,30.9,31.4,33.0,22.7,26.7,Industrial
2024-12-15 13:00:00+00:00,Moscow,363.0,33.5,33.1,30.0,24.4,28.8,Industrial
2024-12-15 14:00:00+00:00,Moscow,379.0,35.9,34.9,27.0,26.5,31.1,Industrial
2024-12-15 15:00:00+00:00,Moscow,401.0,38.1,36.1,19.0,28.1,32.0,Industrial
2024-12-15 16:00:00+00:00,Moscow,396.0,38.5,38.9,19.0,26.8,30.5,Industrial
2024-12-15 17:00:00+00:00,Moscow,335.0,37.3,38.5,20.0,26.1,30.8,Industrial
2024-12-15 18:00:00+00:00,Moscow,326.0,36.2,38.0,18.0,24.9,29.4,Industrial
2024-12-15 19:00:00+00:00,Moscow,302.0,33.2,34.5,22.0,22.3,25.9,Industrial
2024-12-15 20:00:00+00:00,Moscow,286.0,26.7,29.0,26.0,19.8,23.0,Industrial
2024-12-15 21:00:00+00:00,Moscow,264.0,23.4,26.7,34.0,16.7,20.8,Industrial
2024-12-15 22:00:00+00:00,Moscow,240.0,20.8,26.9,36.0,14.0,17.8,Industrial
2024-12-15 23:00:00+00:00,Moscow,220.0,19.9,26.5,40.0,13.2,17.3,Industrial
2024-12-16 00:00:00+00:00,Moscow,195.0,20.2,25.9,42.0,11.8,15.1,Industrial
2024-12-16 01:00:00+00:00,Moscow,190.0,23.5,32.3,41.0,12.3,16.7,Industrial
2024-12-16 02:00:00+00:00,Moscow,188.0,26.3,36.1,38.0,13.3,17.7,Industrial
2024-12-16 03:00:00+00:00,Moscow,200.0,30.2,34.4,32.0,14.4,18.0,Industrial
2024-12-16 04:00:00+00:00,Moscow,245.0,36.7,37.8,20.0,19.3,23.7,Industrial
2024-12-16 05:00:00+00:00,Moscow,365.0,44.2,48.6,15.0,21.8,26.4,Industrial
2024-12-16 06:00:00+00:00,Moscow,371.0,46.3,44.4,13.0,23.8,28.7,Industrial
2024-12-16 07:00:00+00:00,Moscow,366.0,46.1,44.8,14.0,26.3,31.8,Industrial
2024-12-16 08:00:00+00:00,Moscow,378.0,42.9,46.1,18.0,28.0,34.0,Industrial
2024-12-16 09:00:00+00:00,Moscow,355.0,37.5,36.7,22.0,24.9,29.2,Industrial
2024-12-16 10:00:00+00:00,Moscow,347.0,38.3,38.0,22.0,23.8,28.1,Industrial
2024-12-16 11:00:00+00:00,Moscow,351.0,41.1,40.7,21.0,24.3,28.6,Industrial
2024-12-16 12:00:00+00:00,Moscow,342.0,43.6,44.0,23.0,28.4,34.0,Industrial
2024-12-16 13:00:00+00:00,Moscow,325.0,44.1,46.9,21.0,25.0,27.9,Industrial
2024-12-16 14:00:00+00:00,Moscow,353.0,44.9,44.0,18.0,24.2,26.9,Industrial
2024-12-16 15:00:00+00:00,Moscow,375.0,46.1,41.7,16.0,23.1,25.9,Industrial
2024-12-16 16:00:00+00:00,Moscow,367.0,50.5,46.4,19.0,20.8,24.4,Industrial
2024-12-16 17:00:00+00:00,Moscow,317.0,44.2,40.1,21.0,17.7,21.5,Industrial
2024-12-16 18:00:00+00:00,Moscow,263.0,41.2,33.6,33.0,13.3,15.1,Industrial
2024-12-16 19:00:00+00:00,Moscow,213.0,28.4,22.6,47.0,8.5,11.6,Industrial
2024-12-16 20:00:00+00:00,Moscow,183.0,18.7,17.7,61.0,8.0,11.4,Industrial
2024-12-16 21:00:00+00:00,Moscow,169.0,14.7,15.5,62.0,7.0,10.7,Industrial
2024-12-16 22:00:00+00:00,Moscow,162.0,13.7,15.1,63.0,7.5,10.3,Industrial
2024-12-16 23:00:00+00:00,Moscow,159.0,14.8,15.1,63.0,8.2,9.8,Industrial
2024-12-17 00:00:00+00:00,Moscow,158.0,15.6,14.3,65.0,8.2,9.6,Industrial
2024-12-17 01:00:00+00:00,Moscow,159.0,15.6,15.7,64.0,10.4,12.2,Industrial
2024-12-17 02:00:00+00:00,Moscow,163.0,16.2,19.7,63.0,10.4,12.3,Industrial
2024-12-17 03:00:00+00:00,Moscow,173.0,22.0,22.6,60.0,11.0,12.9,Industrial
2024-12-17 04:00:00+00:00,Moscow,219.0,36.9,27.7,46.0,12.2,14.4,Industrial
2024-12-17 05:00:00+00:00,Moscow,294.0,39.8,28.4,41.0,16.5,19.0,Industrial
2024-12-17 06:00:00+00:00,Moscow,326.0,40.7,29.7,39.0,17.9,20.6,Industrial
2024-12-17 07:00:00+00:00,Moscow,313.0,38.8,29.0,43.0,17.5,20.2,Industrial
2024-12-17 08:00:00+00:00,Moscow,285.0,35.2,26.9,46.0,16.4,18.8,Industrial
2024-12-17 09:00:00+00:00,Moscow,273.0,34.2,26.2,48.0,15.9,18.4,Industrial
2024-12-17 10:00:00+00:00,Moscow,288.0,34.3,26.2,48.0,18.0,20.9,Industrial
2024-12-17 11:00:00+00:00,Moscow,293.0,35.1,27.5,45.0,21.6,25.8,Industrial
2024-12-17 12:00:00+00:00,Moscow,304.0,35.9,26.0,43.0,21.0,24.4,Industrial
2024-12-17 13:00:00+00:00,Moscow,311.0,37.7,26.6,40.0,18.1,20.9,Industrial
2024-12-17 14:00:00+00:00,Moscow,320.0,41.4,26.9,39.0,18.4,21.1,Industrial
2024-12-17 15:00:00+00:00,Moscow,357.0,47.8,29.7,38.0,19.5,22.2,Industrial
2024-12-17 16:00:00+00:00,Moscow,353.0,51.1,32.6,36.0,20.1,25.0,Industrial
2024-12-17 17:00:00+00:00,Moscow,336.0,47.3,37.1,31.0,21.1,25.5,Industrial
2024-12-17 18:00:00+00:00,Moscow,303.0,46.5,39.6,26.0,19.6,24.2,Industrial
2024-12-17 19:00:00+00:00,Moscow,271.0,40.9,33.9,31.0,18.6,22.8,Industrial
2024-12-17 20:00:00+00:00,Moscow,239.0,28.8,27.5,34.0,15.5,18.6,Industrial
2024-12-17 21:00:00+00:00,Moscow,234.0,27.2,24.2,42.0,13.5,15.9,Industrial
2024-12-17 22:00:00+00:00,Moscow,217.0,23.1,21.2,44.0,12.7,15.2,Industrial
2024-12-17 23:00:00+00:00,Moscow,208.0,21.2,19.8,47.0,12.3,14.1,Industrial
2024-12-18 00:00:00+00:00,Moscow,210.0,20.8,19.4,44.0,9.1,10.4,Industrial
2024-12-18 01:00:00+00:00,Moscow,218.0,19.5,19.9,45.0,11.2,13.4,Industrial
2024-12-18 02:00:00+00:00,Moscow,218.0,20.4,20.6,43.0,11.4,13.9,Industrial
2024-12-18 03:00:00+00:00,Moscow,223.0,24.5,22.8,41.0,12.2,15.0,Industrial
2024-12-18 04:00:00+00:00,Moscow,270.0,27.6,25.0,34.0,15.6,18.6,Industrial
2024-12-18 05:00:00+00:00,Moscow,360.0,34.6,26.6,23.0,19.3,22.1,Industrial
2024-12-18 06:00:00+00:00,Moscow,407.0,37.7,27.5,21.0,20.3,23.8,Industrial
2024-12-18 07:00:00+00:00,Moscow,387.0,36.9,28.6,23.0,20.5,24.0,Industrial
2024-12-18 08:00:00+00:00,Moscow,355.0,32.6,27.5,26.0,20.1,22.9,Industrial
2024-12-18 09:00:00+00:00,Moscow,328.0,29.1,25.9,29.0,17.6,20.2,Industrial
2024-12-18 10:00:00+00:00,Moscow,332.0,28.9,25.8,30.0,18.3,20.7,Industrial
2024-12-18 11:00:00+00:00,Moscow,349.0,30.8,27.9,30.0,20.9,23.7,Industrial
2024-12-18 12:00:00+00:00,Moscow,361.0,34.3,28.8,28.0,22.8,26.5,Industrial
2024-12-18 13:00:00+00:00,Moscow,369.0,36.7,29.6,27.0,23.6,27.2,Industrial
2024-12-18 14:00:00+00:00,Moscow,406.0,41.9,33.9,26.0,25.1,30.0,Industrial
2024-12-18 15:00:00+00:00,Moscow,461.0,47.1,42.2,23.0,25.5,33.0,Industrial
2024-12-18 16:00:00+00:00,Moscow,465.0,52.9,47.1,19.0,26.1,32.8,Industrial
2024-12-18 17:00:00+00:00,Moscow,428.0,49.5,50.7,22.0,25.8,31.6,Industrial
2024-12-18 18:00:00+00:00,Moscow,399.0,46.7,53.6,23.0,27.3,32.7,Industrial
2024-12-18 19:00:00+00:00,Moscow,361.0,43.9,54.1,22.0,25.7,31.3,Industrial
2024-12-18 20:00:00+00:00,Moscow,327.0,40.8,48.1,23.0,25.7,31.3,Industrial
2024-12-18 21:00:00+00:00,Moscow,292.0,34.7,35.5,28.0,23.5,28.8,Industrial
2024-12-18 22:00:00+00:00,Moscow,265.0,34.3,36.3,29.0,23.5,29.3,Industrial
2024-12-18 23:00:00+00:00,Moscow,260.0,34.6,35.6,28.0,24.5,29.5,Industrial
2024-12-19 00:00:00+00:00,Moscow,247.0,35.4,40.3,30.0,25.2,29.1,Industrial
2024-12-19 01:00:00+00:00,Moscow,245.0,37.9,55.1,28.0,26.7,34.8,Industrial
2024-12-19 02:00:00+00:00,Moscow,257.0,40.8,60.7,23.0,25.5,33.8,Industrial
2024-12-19 03:00:00+00:00,Moscow,301.0,49.2,69.9,12.0,31.5,41.3,Industrial
2024-12-19 04:00:00+00:00,Moscow,532.0,59.9,91.3,1.0,44.6,58.5,Industrial
2024-12-19 05:00:00+00:00,Moscow,778.0,75.3,118.7,0.0,68.0,85.4,Industrial
2024-12-19 06:00:00+00:00,Moscow,1043.0,80.8,132.6,0.0,79.1,112.9,Industrial
2024-12-19 07:00:00+00:00,Moscow,1090.0,84.5,142.6,1.0,91.9,118.7,Industrial
2024-12-19 08:00:00+00:00,Moscow,1005.0,77.2,119.2,3.0,76.5,111.6,Industrial
2024-12-19 09:00:00+00:00,Moscow,915.0,70.0,109.5,4.0,74.1,89.8,Industrial
2024-12-19 10:00:00+00:00,Moscow,790.0,70.4,81.8,5.0,49.6,56.3,Industrial
2024-12-19 11:00:00+00:00,Moscow,722.0,66.4,69.8,6.0,55.9,66.4,Industrial
2024-12-19 12:00:00+00:00,Moscow,622.0,61.3,59.5,6.0,50.7,53.9,Industrial
2024-12-19 13:00:00+00:00,Moscow,549.0,61.5,53.5,10.0,41.8,46.0,Industrial
2024-12-19 14:00:00+00:00,Moscow,503.0,60.6,55.4,11.0,35.2,42.7,Industrial
2024-12-19 15:00:00+00:00,Moscow,533.0,65.8,46.8,10.0,33.2,38.7,Industrial
2024-12-19 16:00:00+00:00,Moscow,524.0,62.9,52.3,9.0,28.0,34.5,Industrial
2024-12-19 17:00:00+00:00,Moscow,417.0,60.6,50.9,9.0,25.8,31.5,Industrial
2024-12-19 18:00:00+00:00,Moscow,364.0,55.7,53.0,10.0,23.9,28.1,Industrial
2024-12-19 19:00:00+00:00,Moscow,345.0,53.6,52.8,9.0,25.5,28.9,Industrial
2024-12-19 20:00:00+00:00,Moscow,314.0,49.1,51.0,9.0,25.2,28.6,Industrial
2024-12-19 21:00:00+00:00,Moscow,295.0,45.5,50.9,13.0,23.1,26.1,Industrial
2024-12-19 22:00:00+00:00,Moscow,267.0,39.5,47.1,14.0,24.8,29.7,Industrial
2024-12-19 23:00:00+00:00,Moscow,256.0,34.3,48.5,16.0,23.4,30.1,Industrial
2024-12-20 00:00:00+00:00,Moscow,251.0,30.7,41.8,19.0,21.5,26.2,Industrial
2024-12-20 01:00:00+00:00,Moscow,246.0,30.6,47.0,19.0,22.0,26.9,Industrial
2024-12-20 02:00:00+00:00,Moscow,245.0,28.3,41.7,18.0,22.7,27.8,Industrial
2024-12-20 03:00:00+00:00,Moscow,261.0,29.9,43.5,13.0,23.9,28.9,Industrial
2024-12-20 04:00:00+00:00,Moscow,322.0,34.8,43.9,6.0,31.6,35.9,Industrial
2024-12-20 05:00:00+00:00,Moscow,423.0,41.3,39.4,4.0,37.3,41.7,Industrial
2024-12-20 06:00:00+00:00,Moscow,461.0,43.2,37.4,8.0,35.1,39.1,Industrial
2024-12-20 07:00:00+00:00,Moscow,432.0,43.2,38.5,9.0,34.1,38.4,Industrial
2024-12-20 08:00:00+00:00,Moscow,425.0,40.7,38.0,12.0,34.7,40.4,Industrial
2024-12-20 09:00:00+00:00,Moscow,416.0,38.8,36.4,17.0,37.1,43.5,Industrial
2024-12-20 10:00:00+00:00,Moscow,400.0,38.2,35.2,18.0,27.0,31.2,Industrial
2024-12-20 11:00:00+00:00,Moscow,408.0,39.2,38.4,17.0,28.0,32.2,Industrial
2024-12-20 12:00:00+00:00,Moscow,413.0,41.2,39.6,16.0,27.4,32.9,Industrial
2024-12-20 13:00:00+00:00,Moscow,414.0,43.3,39.6,15.0,26.5,32.3,Industrial
2024-12-20 14:00:00+00:00,Moscow,430.0,44.1,41.1,16.0,26.3,31.7,Industrial
2024-12-20 15:00:00+00:00,Moscow,463.0,45.7,46.2,14.0,26.2,31.9,Industrial
2024-12-20 16:00:00+00:00,Moscow,462.0,46.5,46.7,15.0,25.8,31.3,Industrial
2024-12-20 17:00:00+00:00,Moscow,353.0,38.1,42.6,17.0,23.3,28.4,Industrial
2024-12-20 18:00:00+00:00,Moscow,315.0,33.9,32.7,21.0,23.3,28.1,Industrial
2024-12-20 19:00:00+00:00,Moscow,275.0,31.6,34.8,26.0,23.0,27.5,Industrial
2024-12-20 20:00:00+00:00,Moscow,262.0,28.1,34.0,28.0,22.7,27.2,Industrial
2024-12-20 21:00:00+00:00,Moscow,235.0,23.2,25.9,33.0,21.2,25.4,Industrial
2024-12-20 22:00:00+00:00,Moscow,232.0,22.5,23.8,35.0,20.4,24.4,Industrial
2024-12-20 23:00:00+00:00,Moscow,226.0,23.1,24.8,33.0,19.1,23.0,Industrial
2024-12-21 00:00:00+00:00,Moscow,224.0,21.0,26.5,32.0,15.9,19.7,Industrial
2024-12-21 01:00:00+00:00,Moscow,234.0,19.2,21.5,31.0,16.2,21.1,Industrial
2024-12-21 02:00:00+00:00,Moscow,236.0,20.0,20.4,31.0,15.9,20.7,Industrial
2024-12-21 03:00:00+00:00,Moscow,235.0,22.1,24.0,29.0,14.1,18.5,Industrial
2024-12-21 04:00:00+00:00,Moscow,230.0,28.2,26.6,35.0,11.9,15.5,Industrial
2024-12-21 05:00:00+00:00,Moscow,283.0,32.8,34.1,36.0,14.9,17.1,Industrial
2024-12-21 06:00:00+00:00,Moscow,288.0,31.8,37.0,27.0,12.2,16.1,Industrial
2024-12-21 07:00:00+00:00,Moscow,293.0,30.9,33.3,35.0,12.1,15.9,Industrial
2024-12-21 08:00:00+00:00,Moscow,278.0,28.9,26.7,40.0,13.1,15.9,Industrial
2024-12-21 09:00:00+00:00,Moscow,302.0,29.6,29.7,39.0,16.0,18.3,Industrial
2024-12-21 10:00:00+00:00,Moscow,305.0,29.0,26.5,39.0,13.6,16.2,Industrial
2024-12-21 11:00:00+00:00,Moscow,334.0,26.6,23.9,35.0,14.7,18.1,Industrial
2024-12-21 12:00:00+00:00,Moscow,365.0,29.8,25.8,30.0,15.4,19.6,Industrial
2024-12-21 13:00:00+00:00,Moscow,396.0,35.2,28.6,25.0,20.4,25.0,Industrial
2024-12-21 14:00:00+00:00,Moscow,425.0,40.7,39.0,20.0,23.0,28.4,Industrial
2024-12-21 15:00:00+00:00,Moscow,450.0,50.6,47.8,11.0,24.1,30.1,Industrial
2024-12-21 16:00:00+00:00,Moscow,479.0,51.7,54.9,9.0,25.2,31.8,Industrial
2024-12-21 17:00:00+00:00,Moscow,415.0,51.6,57.8,11.0,27.4,34.6,Industrial
2024-12-21 18:00:00+00:00,Moscow,345.0,50.1,55.0,16.0,25.8,31.1,Industrial
2024-12-21 19:00:00+00:00,Moscow,334.0,43.9,47.9,20.0,23.8,28.8,Industrial
2024-12-21 20:00:00+00:00,Moscow,306.0,41.2,42.8,18.0,19.9,25.6,Industrial
2024-12-21 21:00:00+00:00,Moscow,274.0,33.8,31.0,37.0,17.3,22.3,Industrial
2024-12-21 22:00:00+00:00,Moscow,237.0,29.7,29.0,48.0,16.0,19.6,Industrial
2024-12-21 23:00:00+00:00,Moscow,215.0,24.8,26.3,46.0,13.2,17.1,Industrial
2024-12-22 00:00:00+00:00,Moscow,198.0,22.0,24.3,41.0,13.0,16.3,Industrial
2024-12-22 01:00:00+00:00,Moscow,208.0,22.3,28.2,42.0,12.1,16.4,Industrial
2024-12-22 02:00:00+00:00,Moscow,200.0,24.2,31.8,46.0,14.7,19.6,Industrial
2024-12-22 03:00:00+00:00,Moscow,198.0,31.3,38.8,41.0,16.5,22.0,Industrial
2024-12-22 04:00:00+00:00,Moscow,251.0,39.5,44.6,33.0,17.8,23.8,Industrial
2024-12-22 05:00:00+00:00,Moscow,363.0,42.6,48.5,27.0,21.3,27.8,Industrial
2024-12-22 06:00:00+00:00,Moscow,402.0,43.9,54.6,24.0,22.9,29.9,Industrial
2024-12-22 07:00:00+00:00,Moscow,422.0,42.0,58.1,26.0,25.0,32.4,Industrial
2024-12-22 08:00:00+00:00,Moscow,394.0,39.3,49.6,32.0,26.5,34.7,Industrial
2024-12-22 09:00:00+00:00,Moscow,384.0,38.4,46.0,34.0,27.7,35.6,Industrial
2024-12-22 10:00:00+00:00,Moscow,375.0,37.2,43.3,35.0,27.0,33.4,Industrial
2024-12-22 11:00:00+00:00,Moscow,391.0,39.2,45.6,31.0,29.0,37.8,Industrial
2024-12-22 12:00:00+00:00,Moscow,412.0,44.9,50.0,26.0,31.3,41.1,Industrial
2024-12-22 13:00:00+00:00,Moscow,433.0,50.1,51.2,19.0,33.4,43.9,Industrial
2024-12-22 14:00:00+00:00,Moscow,462.0,52.1,58.3,18.0,35.7,45.7,Industrial
2024-12-22 15:00:00+00:00,Moscow,506.0,57.9,76.7,12.0,38.4,48.7,Industrial
2024-12-22 16:00:00+00:00,Moscow,490.0,57.5,73.0,12.0,42.4,53.2,Industrial
2024-12-22 17:00:00+00:00,Moscow,437.0,57.1,72.5,9.0,39.4,49.0,Industrial
2024-12-22 18:00:00+00:00,Moscow,391.0,61.0,72.2,5.0,33.3,43.0,Industrial
2024-12-22 19:00:00+00:00,Moscow,433.0,58.8,81.4,3.0,37.4,47.5,Industrial
2024-12-22 20:00:00+00:00,Moscow,431.0,58.9,77.7,3.0,39.7,49.7,Industrial
2024-12-22 21:00:00+00:00,Moscow,434.0,57.3,62.1,5.0,37.4,45.0,Industrial
2024-12-22 22:00:00+00:00,Moscow,382.0,51.6,56.2,10.0,34.1,41.4,Industrial
2024-12-22 23:00:00+00:00,Moscow,307.0,42.1,59.2,17.0,29.4,38.0,Industrial
2024-12-23 00:00:00+00:00,Moscow,279.0,41.5,60.9,16.0,30.4,38.1,Industrial
2024-12-23 01:00:00+00:00,Moscow,261.0,44.4,75.0,16.0,32.1,42.1,Industrial
2024-12-23 02:00:00+00:00,Moscow,267.0,44.3,77.7,13.0,31.5,43.9,Industrial
2024-12-23 03:00:00+00:00,Moscow,276.0,44.3,74.1,11.0,32.8,44.1,Industrial
2024-12-23 04:00:00+00:00,Moscow,354.0,46.9,82.1,4.0,40.1,55.2,Industrial
2024-12-23 05:00:00+00:00,Moscow,550.0,59.4,97.1,1.0,54.7,81.3,Industrial
2024-12-23 06:00:00+00:00,Moscow,752.0,63.2,120.0,0.0,63.4,85.8,Industrial
2024-12-23 07:00:00+00:00,Moscow,849.0,63.3,140.0,1.0,73.5,104.9,Industrial
2024-12-23 08:00:00+00:00,Moscow,876.0,62.3,132.9,1.0,69.4,88.2,Industrial
2024-12-23 09:00:00+00:00,Moscow,851.0,60.5,125.7,2.0,72.4,94.2,Industrial
2024-12-23 10:00:00+00:00,Moscow,834.0,61.3,111.6,2.0,63.0,80.4,Industrial
2024-12-23 11:00:00+00:00,Moscow,790.0,60.5,98.1,2.0,57.2,73.6,Industrial
2024-12-23 12:00:00+00:00,Moscow,710.0,59.3,86.1,1.0,60.1,76.2,Industrial
2024-12-23 13:00:00+00:00,Moscow,743.0,58.0,82.2,1.0,60.9,77.6,Industrial
2024-12-23 14:00:00+00:00,Moscow,681.0,55.1,81.0,0.0,53.2,61.4,Industrial
2024-12-23 15:00:00+00:00,Moscow,679.0,49.9,73.9,0.0,47.9,55.0,Industrial
2024-12-23 16:00:00+00:00,Moscow,663.0,48.3,72.2,0.0,49.9,60.1,Industrial
2024-12-23 17:00:00+00:00,Moscow,615.0,44.0,74.1,0.0,46.2,59.3,Industrial
2024-12-23 18:00:00+00:00,Moscow,532.0,39.7,73.3,0.0,45.8,58.7,Industrial
2024-12-23 19:00:00+00:00,Moscow,472.0,39.1,72.3,0.0,45.5,59.1,Industrial
2024-12-23 20:00:00+00:00,Moscow,443.0,37.6,70.3,0.0,45.5,53.9,Industrial
2024-12-23 21:00:00+00:00,Moscow,395.0,34.9,63.9,0.0,38.1,44.0,Industrial
2024-12-23 22:00:00+00:00,Moscow,377.0,33.8,63.3,0.0,38.9,47.2,Industrial
2024-12-23 23:00:00+00:00,Moscow,357.0,33.7,60.9,0.0,35.5,40.1,Industrial
2024-12-24 00:00:00+00:00,Moscow,351.0,30.6,63.4,0.0,37.5,43.8,Industrial
2024-12-24 01:00:00+00:00,Moscow,348.0,35.8,69.2,0.0,42.1,49.7,Industrial
2024-12-24 02:00:00+00:00,Moscow,350.0,34.1,73.8,0.0,45.3,55.3,Industrial
2024-12-24 03:00:00+00:00,Moscow,368.0,36.5,83.8,0.0,45.5,53.9,Industrial
2024-12-24 04:00:00+00:00,Moscow,535.0,42.3,104.8,0.0,57.5,68.1,Industrial
2024-12-24 05:00:00+00:00,Moscow,842.0,51.3,125.8,0.0,67.8,82.5,Industrial
2024-12-24 06:00:00+00:00,Moscow,1050.0,60.1,153.4,0.0,80.0,101.7,Industrial
2024-12-24 07:00:00+00:00,Moscow,1138.0,60.7,165.8,0.0,98.9,115.2,Industrial
2024-12-24 08:00:00+00:00,Moscow,1346.0,67.7,155.9,1.0,102.6,124.4,Industrial
2024-12-24 09:00:00+00:00,Moscow,1172.0,54.9,137.4,1.0,100.5,125.1,Industrial
2024-12-24 10:00:00+00:00,Moscow,1063.0,54.6,123.3,1.0,95.8,124.4,Industrial
2024-12-24 11:00:00+00:00,Moscow,1224.0,59.4,150.2,1.0,107.5,132.1,Industrial
2024-12-24 12:00:00+00:00,Moscow,1394.0,65.9,165.2,0.0,123.6,162.9,Industrial
2024-12-24 13:00:00+00:00,Moscow,1596.0,73.6,164.0,0.0,128.4,175.4,Industrial
2024-12-24 14:00:00+00:00,Moscow,1859.0,76.3,194.5,0.0,141.3,188.5,Industrial
2024-12-24 15:00:00+00:00,Moscow,2125.0,78.5,243.2,0.0,140.5,185.7,Industrial
2024-12-24 16:00:00+00:00,Moscow,2267.0,70.3,264.6,0.0,151.8,197.3,Industrial
2024-12-24 17:00:00+00:00,Moscow,2233.0,71.3,277.1,0.0,143.9,188.0,Industrial
2024-12-24 18:00:00+00:00,Moscow,2047.0,63.0,285.9,0.0,136.6,188.1,Industrial
2024-12-24 19:00:00+00:00,Moscow,1934.0,65.5,242.7,0.0,134.5,160.3,Industrial
2024-12-24 20:00:00+00:00,Moscow,1868.0,65.0,183.6,0.0,131.7,151.4,Industrial
2024-12-24 21:00:00+00:00,Moscow,1585.0,59.8,135.1,0.0,94.4,112.9,Industrial
2024-12-24 22:00:00+00:00,Moscow,1090.0,44.9,82.5,0.0,73.7,95.0,Industrial
2024-12-24 23:00:00+00:00,Moscow,693.0,36.6,78.3,0.0,61.2,79.4,Industrial
2024-12-25 00:00:00+00:00,Moscow,414.0,33.1,53.6,0.0,45.5,49.4,Industrial
2024-12-25 01:00:00+00:00,Moscow,420.0,35.5,54.9,0.0,44.6,48.7,Industrial
2024-12-25 02:00:00+00:00,Moscow,426.0,36.8,55.6,0.0,42.8,47.4,Industrial
2024-12-25 03:00:00+00:00,Moscow,437.0,38.9,64.4,0.0,40.6,45.3,Industrial
2024-12-25 04:00:00+00:00,Moscow,514.0,44.8,73.2,0.0,46.2,53.7,Industrial
2024-12-25 05:00:00+00:00,Moscow,711.0,49.0,76.0,0.0,49.5,57.5,Industrial
2024-12-25 06:00:00+00:00,Moscow,741.0,50.4,76.3,0.0,47.3,56.0,Industrial
2024-12-25 07:00:00+00:00,Moscow,794.0,50.0,86.3,1.0,49.8,55.4,Industrial
2024-12-25 08:00:00+00:00,Moscow,686.0,49.2,82.1,2.0,43.4,54.7,Industrial
2024-12-25 09:00:00+00:00,Moscow,642.0,50.8,75.6,4.0,42.3,53.2,Industrial
2024-12-25 10:00:00+00:00,Moscow,614.0,52.9,65.4,6.0,43.6,53.3,Industrial
2024-12-25 11:00:00+00:00,Moscow,584.0,50.8,61.6,6.0,41.8,47.4,Industrial
2024-12-25 12:00:00+00:00,Moscow,564.0,48.8,54.8,6.0,34.3,44.5,Industrial
2024-12-25 13:00:00+00:00,Moscow,598.0,52.2,60.1,3.0,41.1,47.3,Industrial
2024-12-25 14:00:00+00:00,Moscow,664.0,57.0,67.7,0.0,45.3,51.6,Industrial
2024-12-25 15:00:00+00:00,Moscow,733.0,61.4,75.3,0.0,47.0,57.5,Industrial
2024-12-25 16:00:00+00:00,Moscow,964.0,62.8,75.0,0.0,65.7,76.6,Industrial
2024-12-25 17:00:00+00:00,Moscow,831.0,66.9,86.5,0.0,48.5,57.9,Industrial
2024-12-25 18:00:00+00:00,Moscow,646.0,63.8,65.8,1.0,55.2,61.1,Industrial
2024-12-25 19:00:00+00:00,Moscow,602.0,62.1,67.9,0.0,46.8,55.3,Industrial
2024-12-25 20:00:00+00:00,Moscow,534.0,58.3,64.4,0.0,51.8,60.9,Industrial
2024-12-25 21:00:00+00:00,Moscow,476.0,53.3,56.5,1.0,45.2,54.0,Industrial
2024-12-25 22:00:00+00:00,Moscow,400.0,49.2,52.3,2.0,37.5,43.0,Industrial
2024-12-25 23:00:00+00:00,Moscow,336.0,42.4,50.7,3.0,33.9,39.2,Industrial
2024-12-26 00:00:00+00:00,Moscow,252.0,39.8,44.1,17.0,28.4,35.2,Industrial
2024-12-26 01:00:00+00:00,Moscow,286.0,38.9,44.1,16.0,27.8,38.8,Industrial
2024-12-26 02:00:00+00:00,Moscow,251.0,38.3,47.5,15.0,27.3,38.6,Industrial
2024-12-26 03:00:00+00:00,Moscow,261.0,42.2,58.9,7.0,28.1,39.8,Industrial
